id,name,lat,lon
1455,1455,-33.39284518607614,-70.53634342552957
1456,1456,-33.38885155730263,-70.5514730368891
1457,1457,-33.394434010689636,-70.54579647057868
1458,1458,-33.380091688102894,-70.53824339482591
1459,1459,-33.38567418259251,-70.53256728613216
1460,1460,-33.38168023821425,-70.54769610063882
1461,1461,-33.3968362942051,-70.52121501992103
1462,1462,-33.40241591124621,-70.51553886262636
1464,1464,-33.404006297327896,-70.52499068487171
1466,1466,-33.39524572386638,-70.51176375785926
1467,1467,-33.3912557179736,-70.52689116112676
1468,1468,-33.397609728545426,-70.56470490094337
1469,1469,-33.40319214084783,-70.55902787754806
1470,1470,-33.39919662133588,-70.57416028542225
1471,1471,-33.40477949270015,-70.56848304220985
1472,1472,-33.39043927917157,-70.56092708238094
1473,1473,-33.39602219158806,-70.555250295856
1474,1474,-33.39202635708188,-70.57038190739065
1490,1490,-33.32269504015692,-70.50804400029116
1540,1540,-33.35779239652257,-70.48344539799453
1542,1542,-33.349024968796,-70.47022645550523
1573,1573,-33.317871728913275,-70.55719173331254
1574,1574,-33.32346197628417,-70.55151667175011
1582,1582,-33.32905126497361,-70.54584159351018
1584,1584,-33.32028606589209,-70.53261587276604
1586,1586,-33.321874342251014,-70.54206588228662
1594,1594,-33.337814770961195,-70.55906953560796
1671,1671,-33.54065457567303,-70.79567041483423
1672,1672,-33.54623725231185,-70.78998572421384
1675,1675,-33.53349853596283,-70.79187738729952
1676,1676,-33.53908171289996,-70.78619293115928
1678,1678,-33.55024518705951,-70.77482395492842
1679,1679,-33.55582548419941,-70.76913943506143
1681,1681,-33.55739972574645,-70.77861627879344
1682,1682,-33.543089956282444,-70.77103195358798
1683,1683,-33.54867075382141,-70.76534766846088
1684,1684,-33.54466392994596,-70.78050845366498
1690,1690,-33.54938194225515,-70.8089425750282
1692,1692,-33.560546254152236,-70.79757227774535
1694,1694,-33.56211854056315,-70.80705143211561
1696,1696,-33.55339209946913,-70.79377883973991
1697,1697,-33.558973315805375,-70.78809389316298
1698,1698,-33.55496457819273,-70.80325743723442
1699,1699,-33.52075716723088,-70.79376888243823
1702,1702,-33.52791439917606,-70.79756182197397
1704,1704,-33.51918438074036,-70.78429229952158
1705,1705,-33.51517157045145,-70.79945306117737
1706,1706,-33.53035177583631,-70.77292430414326
1707,1707,-33.53593403363486,-70.76724027476409
1708,1708,-33.53192548145305,-70.78240046056828
1709,1709,-33.53750819881259,-70.77671621766105
1710,1710,-33.523194661236964,-70.76913271310373
1711,1711,-33.52877741933653,-70.76344891844889
1712,1712,-33.52476855819097,-70.77860831243301
1768,1768,-33.557232253741006,-70.85634815556365
1774,1774,-33.561247971324505,-70.84117951788309
1818,1818,-33.452987994316466,-70.81838258382825
1820,1820,-33.44425328142241,-70.80511432740558
1827,1827,-33.45386701660225,-70.78427488109979
1828,1828,-33.459458032685795,-70.7785923859855
1844,1844,-33.43149335934866,-70.8070046474262
1845,1845,-33.437088212514276,-70.80132223818754
1847,1847,-33.438658927982196,-70.81079697075684
1848,1848,-33.42432710069933,-70.80321264622184
1851,1851,-33.44111028175614,-70.78616605636678
1852,1852,-33.446702757002605,-70.78048381692618
1855,1855,-33.4339448324474,-70.78237508003077
1856,1856,-33.439537807493345,-70.77669307499285
1858,1858,-33.44179840866926,-70.82974874075416
1860,1860,-33.44336717344155,-70.83922577733212
1862,1862,-33.434633221297055,-70.82595530527384
1865,1865,-33.49054777324795,-70.76912599291062
1866,1866,-33.49613395139081,-70.76344294429074
1867,1867,-33.49212132405538,-70.77860034816396
1868,1868,-33.49770796170144,-70.772917085965
1869,1869,-33.48338689410828,-70.76533522224193
1870,1870,-33.48897357235399,-70.75965240831523
1871,1871,-33.484960635514156,-70.77480902052315
1872,1872,-33.50014405003507,-70.74828671811551
1873,1873,-33.50572784938696,-70.74260384206589
1874,1874,-33.50171916990086,-70.75775987477519
1875,1875,-33.507303428736364,-70.75207678447568
1876,1876,-33.49298398078371,-70.74449697422418
1877,1877,-33.49856828034009,-70.73881433312704
1878,1878,-33.4945592910102,-70.7539695735692
1880,1880,-33.50644062828176,-70.78618397054314
1881,1881,-33.50242608997369,-70.80134413246275
1882,1882,-33.508013146589896,-70.79566020964822
1884,1884,-33.49928132171807,-70.782391998168
1886,1886,-33.510452637100975,-70.77102498349795
1887,1887,-33.51603685523453,-70.7653414445345
1888,1888,-33.51202626566796,-70.78050023926258
1889,1889,-33.517610943333594,-70.77481648674554
1890,1890,-33.503293639713284,-70.76723380268233
1891,1891,-33.50887835804909,-70.76155049842764
1892,1892,-33.50486745924824,-70.77670850141305
1894,1894,-33.476225324503055,-70.76154477395099
1896,1896,-33.47779925631497,-70.77101801523759
1897,1897,-33.46347442682575,-70.76343697170068
1898,1898,-33.46906306465306,-70.75775464802985
1900,1900,-33.48023746188362,-70.74638993846467
1901,1901,-33.485823221202835,-70.74070755279367
1902,1902,-33.4818125028234,-70.75586219474783
1903,1903,-33.487398721597586,-70.75017959480168
1904,1904,-33.47307551208904,-70.74260060455019
1905,1905,-33.47866177151308,-70.73691845381596
1906,1906,-33.474650743019716,-70.75207230358065
1945,1945,-33.449635723513694,-70.87714159091142
1949,1949,-33.452099401808724,-70.85249845021556
1953,1953,-33.444935287535294,-70.84870358106255
1954,1954,-33.45053147905705,-70.8430200907581
1959,1959,-33.4599292444682,-70.89990173792954
1963,1963,-33.568666925609,-70.68956145139127
1964,1964,-33.574239665145015,-70.68387812039849
1965,1965,-33.57024690930626,-70.69903279942734
1966,1966,-33.57582010831907,-70.6933492522235
1967,1967,-33.561513051824626,-70.68577397336848
1968,1968,-33.56708629206355,-70.68009087813633
1969,1969,-33.56309322590841,-70.69524476294079
1970,1970,-33.57822989201526,-70.66872463001759
1971,1971,-33.583800251648455,-70.66304147735451
1972,1972,-33.57981144447657,-70.67819477007417
1973,1973,-33.58538226356385,-70.6725114005301
1974,1974,-33.571076829530206,-70.6649381823967
1976,1976,-33.57265857214039,-70.67440776364879
1977,1977,-33.57897904427583,-70.71229383940923
1978,1978,-33.58455220208316,-70.70660984077088
1980,1980,-33.58613115394325,-70.71608307977
1981,1981,-33.5718262429305,-70.70850492182191
1982,1982,-33.577399901437616,-70.70282115870133
1984,1984,-33.58854433778409,-70.69145357344969
1985,1985,-33.594115115543715,-70.68576975154218
1986,1986,-33.59012439963892,-70.7009258223489
1987,1987,-33.59569563690322,-70.6952417842551
1989,1989,-33.586963625684085,-70.68198209936925
1990,1990,-33.58297259973546,-70.69713737587334
1992,1992,-33.55435848718547,-70.68198681814697
1993,1993,-33.55036369102053,-70.69714010561978
1994,1994,-33.555938851463566,-70.69145704923353
1995,1995,-33.541628030311344,-70.68388259012436
1997,1997,-33.54320812515772,-70.69335247904525
1998,1998,-33.55835075495961,-70.66683471937424
1999,1999,-33.563923076328074,-70.66115205765905
2000,2000,-33.559932228100024,-70.67630395870556
2001,2001,-33.56550500889491,-70.67062108008487
2002,2002,-33.551195810554105,-70.66304868150864
2004,2004,-33.552777473473974,-70.67251736209798
2005,2005,-33.55909763082003,-70.71039983482969
2006,2006,-33.564672750126526,-70.70471632699999
2007,2007,-33.560676045448844,-70.71987238849387
2008,2008,-33.56625162425416,-70.71418866512332
2011,2011,-33.553521551427046,-70.71608332280472
2019,2019,-33.61720224216551,-70.62894216796305
2043,2043,-33.59493809003159,-70.65167511537952
2044,2044,-33.58063427933279,-70.64410395968201
2045,2045,-33.586202759835544,-70.6384212231182
2047,2047,-33.597336839856894,-70.62705569480359
2051,2051,-33.59018540128137,-70.62327131055642
2054,2054,-33.598103301903215,-70.67061486933129
2056,2056,-33.599684932974654,-70.6800859102626
2057,2057,-33.605253790037395,-70.67440204972267
2060,2060,-33.5925339439567,-70.67629849394234
2077,2077,-33.56140482132457,-70.76345489417578
2081,2081,-33.554250591388325,-70.75966336239148
2087,2087,-33.5678298480666,-70.72366177688791
2090,2090,-33.57170672597204,-70.78620189412862
2091,2091,-33.56297952245978,-70.77293152421696
2093,2093,-33.56455357212374,-70.78240892519085
2094,2094,-33.61872467974262,-70.71608283667145
2095,2095,-33.624293913600646,-70.71039785619884
2096,2096,-33.62030332535577,-70.72555809333629
2098,2098,-33.61157564808096,-70.71229309881154
2103,2103,-33.62986218695949,-70.7047128558611
2104,2104,-33.63542949977979,-70.69902783577017
2105,2105,-33.621133749589575,-70.69145009675319
2106,2106,-33.626701103840155,-70.68576552860735
2107,2107,-33.62271415712323,-70.70092358917626
2108,2108,-33.62902927444755,-70.73882530063058
2109,2109,-33.63459892660167,-70.73313965421495
2119,2119,-33.63144175173659,-70.71418768140592
2120,2120,-33.63700952413517,-70.70850244547277
2122,2122,-33.598854728040095,-70.71418817332922
2125,2125,-33.60600495291342,-70.71797782383418
2126,2126,-33.591703811023685,-70.71039884564415
2127,2127,-33.59727550781031,-70.7047145916584
2129,2129,-33.60841602034302,-70.69334602455446
2130,2130,-33.61398483600992,-70.68766171165986
2131,2131,-33.609996159645405,-70.70281917446627
2132,2132,-33.61556543484488,-70.6971346454101
2133,2133,-33.60126591383636,-70.68955772660121
2135,2135,-33.602846244263304,-70.69903031792457
2136,2136,-33.60916105712681,-70.73692842460639
2143,2143,-33.518575308860235,-70.66305588377209
2144,2144,-33.5241515527406,-70.65737420373539
2145,2145,-33.520156621224615,-70.6725233221012
2146,2146,-33.52573332447598,-70.66684142511005
2147,2147,-33.51141660370954,-70.65927066518617
2148,2148,-33.516993348100044,-70.65358922112057
2149,2149,-33.51299810511379,-70.66873754489824
2150,2150,-33.52814395724984,-70.64222627693232
2151,2151,-33.53371782192862,-70.636544777033
2152,2152,-33.52972683671449,-70.65169250489983
2153,2153,-33.53530116074164,-70.64601078737704
2154,2154,-33.52098606436012,-70.63844208932136
2155,2155,-33.52656042964973,-70.63276082565105
2156,2156,-33.52256913262692,-70.64790775833205
2157,2157,-33.52889492191154,-70.68577819408661
2158,2158,-33.53447158404358,-70.68009584470605
2160,2160,-33.53605186871475,-70.6895651752036
2161,2161,-33.52173728496815,-70.6819915356862
2162,2162,-33.527314447607964,-70.6763094220344
2163,2163,-33.52331729986588,-70.69146052410508
2164,2164,-33.5384658931133,-70.6649451373196
2165,2165,-33.54404017589815,-70.65926296647989
2166,2166,-33.54004728622155,-70.67441347607509
2167,2167,-33.54562202840513,-70.66873108830538
2168,2168,-33.53130906781841,-70.66115950913233
2169,2169,-33.5368838512116,-70.6554775742797
2170,2170,-33.532890650336476,-70.67062728920833
2171,2171,-33.4986790045913,-70.66116695865018
2172,2172,-33.50425720924431,-70.65548576934408
2173,2173,-33.50026023549957,-70.6706334967023
2174,2174,-33.50583889949585,-70.66495209041729
2175,2175,-33.491518420620764,-70.65738214958863
2176,2176,-33.49709712568508,-70.65170119623758
2177,2177,-33.49309984019874,-70.66684812908613
2178,2178,-33.50825165656162,-70.64033923359959
2179,2179,-33.51382748229281,-70.63465822453585
2180,2180,-33.5098344541171,-70.64980456127951
2181,2181,-33.51541073916917,-70.64412333456806
2182,2182,-33.5010918850248,-70.63655545541835
2183,2183,-33.50666821126834,-70.63087468256751
2184,2184,-33.502674871012225,-70.64602022420404
2185,2185,-33.50900033515709,-70.68388705867713
2187,2187,-33.51058008011688,-70.69335570502008
2189,2189,-33.50184081818487,-70.68010080997236
2190,2190,-33.50741994154178,-70.6744191870022
2191,2191,-33.503420752422265,-70.68956889803857
2192,2192,-33.557588856582896,-70.62328373264658
2194,2194,-33.55917338449027,-70.63274964835325
2195,2195,-33.564743367537226,-70.62706762080101
2196,2196,-33.550433655900584,-70.61950016745391
2197,2197,-33.556003680403904,-70.61381859467265
2198,2198,-33.55201837274236,-70.62896552380177
2200,2200,-33.57270799289911,-70.59677376912731
2201,2201,-33.56872694378692,-70.61192009606098
2202,2202,-33.57429454707171,-70.60623825085395
2203,2203,-33.55998646122308,-70.59867286298437
2204,2204,-33.56555410608819,-70.59299147347441
2205,2205,-33.561572744764305,-70.60813700395002
2211,2211,-33.566327706317736,-70.63653409584491
2212,2212,-33.5623404945882,-70.65168381128078
2215,2215,-33.57905031938308,-70.63463636602849
2216,2216,-33.58461834048825,-70.62895384741503
2219,2219,-33.57189718854383,-70.63085183192553
2220,2220,-33.537706280364624,-70.62139824348606
2221,2221,-33.54327776571014,-70.61571692521464
2222,2222,-33.53929072662326,-70.63086325874572
2223,2223,-33.54486267129383,-70.62518172218213
2224,2224,-33.53054920017482,-70.6176150877051
2225,2225,-33.53612118623156,-70.61193400592043
2226,2226,-33.53213383499789,-70.62707954366874
2227,2227,-33.54726227825038,-70.60057178875903
2228,2228,-33.5528313841334,-70.59489065360559
2229,2229,-33.54884829099473,-70.61003558896613
2230,2230,-33.55441785617886,-70.60435423485218
2231,2231,-33.540106011198866,-70.5967896656622
2232,2232,-33.54567561789322,-70.59110876725292
2233,2233,-33.541692212269936,-70.60625290623452
2234,2234,-33.54803053798963,-70.64411364839631
2235,2235,-33.55360244129452,-70.6384316575889
2236,2236,-33.54961349865093,-70.65358077680088
2238,2238,-33.540874524781955,-70.64032905127867
2239,2239,-33.546446928795476,-70.63464729671635
2240,2240,-33.542457674615356,-70.64979562066381
2241,2241,-33.529630866503,-70.72934421767236
2246,2246,-33.52805344923615,-70.7198721341421
2251,2251,-33.546366366220774,-70.71229457981244
2253,2253,-33.537631504125066,-70.69903528027868
2261,2261,-33.534359217590875,-70.7577651028928
2269,2269,-33.5097340003973,-70.7274489898205
2270,2270,-33.51531542081538,-70.72176628783451
2271,2271,-33.511310689024334,-70.73692094553206
2272,2272,-33.51689256890578,-70.73123802862565
2273,2273,-33.50257474147513,-70.72366027356702
2274,2274,-33.50815666219904,-70.71797780679249
2275,2275,-33.50415162022511,-70.73313167162189
2276,2276,-33.51931762434899,-70.70661281336515
2277,2277,-33.524896665692964,-70.70093028693569
2278,2278,-33.52089588143816,-70.71608356577563
2279,2279,-33.5264753822246,-70.71040082375558
2280,2280,-33.51215917619634,-70.70282512560897
2282,2282,-33.513737623170705,-70.71229532002131
2283,2283,-33.520044915526064,-70.75018382744908
2284,2284,-33.52562675458431,-70.7445004609487
2285,2285,-33.5216201136073,-70.7596578846344
2286,2286,-33.527202412177814,-70.75397430390939
2287,2287,-33.51288672785572,-70.74639367350393
2289,2289,-33.5144621166672,-70.75586717331264
2365,2365,-33.63118071164424,-70.86966900101368
2368,2368,-33.624033576478865,-70.86587043444186
2393,2393,-33.6303021449385,-70.90382174956264
2414,2414,-33.60258800059638,-70.85447666944225
2415,2415,-33.608168053106546,-70.84878946904766
2424,2424,-33.57084325158753,-70.82032622991751
2425,2425,-33.57642438642837,-70.81464038927945
2429,2429,-33.56927181004809,-70.81084574946135
2432,2432,-33.58200456116331,-70.8089545267164
2436,2436,-33.57485248521853,-70.80516012122577
2449,2449,-33.60170976951062,-70.88862181161714
2450,2450,-33.60729216165372,-70.8829340021414
2451,2451,-33.603276054592655,-70.89810933206634
2452,2452,-33.608858906566994,-70.8924213125829
2454,2454,-33.60014282987736,-70.87913505702419
2455,2455,-33.59612641716919,-70.89430959769416
2457,2457,-33.616885746103634,-70.8620721903278
2460,2460,-33.60415670844526,-70.86396168014396
2461,2461,-33.60973722073672,-70.85827426866383
2462,2462,-33.605724762205426,-70.87344745785269
2468,2468,-33.61042499672223,-70.90190938874962
2484,2484,-33.591425014906854,-70.86585100195785
2486,2486,-33.592992803189986,-70.87533643426458
2487,2487,-33.5985752359159,-70.86964906871485
2518,2518,-33.35734168588971,-70.79371913512149
2526,2526,-33.402824186872785,-70.7918385752881
2527,2527,-33.40842103865067,-70.78615710280474
2530,2530,-33.39565517037708,-70.78804786251052
2531,2531,-33.410871114789316,-70.76153332950445
2532,2532,-33.41646512967291,-70.75585224153778
2546,2546,-33.426778693479264,-70.77858442589678
2548,2548,-33.428350898197166,-70.78805706380835
2550,2550,-33.41961186507325,-70.77479409395681
2551,2551,-33.41558886640806,-70.78994790344272
2553,2553,-33.386913421318496,-70.77478663361136
2555,2555,-33.388485464974615,-70.78425747181994
